Date,Open,High,Low,Close,Variation,Volume
2002-03-26 00:00:00,0.17,0.17,0.16,0.16,-5.882352941176472,14196.0
2007-01-24 00:00:00,1.2,1.45,1.2,1.45,20.833333333333325,16795.0
2007-01-26 00:00:00,2.0,5.0,2.0,4.1,104.99999999999999,58841.0
2007-01-29 00:00:00,4.5,4.5,3.55,3.55,-21.111111111111114,56861.0
2007-01-30 00:00:00,3.7,3.7,3.1,3.4,-8.108108108108114,12130.0
2007-01-31 00:00:00,3.1,3.38,2.54,3.38,9.03225806451613,9212.0
2007-02-01 00:00:00,3.0,3.47,2.8,3.0,0.0,41617.0
2007-02-02 00:00:00,2.5,2.65,2.1,2.1,-15.999999999999993,39334.0
2007-02-05 00:00:00,2.49,3.73,2.49,3.59,44.17670682730921,201974.0
2007-02-06 00:00:00,3.9,3.9,2.53,2.71,-30.512820512820515,29985.0
2007-02-07 00:00:00,2.56,3.0,2.56,2.8,9.375,19174.0
2007-02-08 00:00:00,2.7,2.7,2.5,2.6,-3.703703703703709,25634.0
2007-02-09 00:00:00,2.69,2.7,2.5,2.7,0.3717472118959231,7060.0
2007-02-12 00:00:00,2.5,2.5,2.5,2.5,0.0,2250.0
2007-02-13 00:00:00,2.5,2.5,2.03,2.39,-4.399999999999993,16003.0
2007-02-14 00:00:00,2.39,2.4,2.11,2.17,-9.205020920502104,27581.0
2007-02-15 00:00:00,2.1,2.1,2.1,2.1,0.0,1680.0
2007-02-16 00:00:00,2.15,2.15,2.15,2.15,0.0,3225.0
2007-02-22 00:00:00,2.25,2.25,2.15,2.15,-4.444444444444451,12760.0
2007-02-23 00:00:00,2.1,2.1,2.1,2.1,0.0,2100.0
2007-02-27 00:00:00,2.1,2.1,2.0,2.1,0.0,7240.0
2007-03-02 00:00:00,2.1,2.1,2.1,2.1,0.0,1050.0
2007-03-06 00:00:00,2.31,2.5,2.31,2.5,8.225108225108224,731.0
2007-03-07 00:00:00,2.7,2.7,2.15,2.15,-20.370370370370384,485.0
2007-03-09 00:00:00,2.15,2.37,2.15,2.16,0.46511627906977715,1972.0
2007-03-14 00:00:00,2.11,2.11,2.11,2.11,0.0,1055.0
2007-03-29 00:00:00,1.9,1.9,1.9,1.9,0.0,380.0
2007-04-04 00:00:00,1.95,1.95,1.95,1.95,0.0,195.0
2007-04-09 00:00:00,2.0,2.14,2.0,2.14,7.000000000000006,10762.0
2007-04-10 00:00:00,2.05,2.05,2.03,2.03,-0.9756097560975618,2456.0
2007-04-11 00:00:00,2.04,2.04,2.04,2.04,0.0,612.0
2007-04-12 00:00:00,2.03,2.03,2.03,2.03,0.0,1421.0
2007-04-19 00:00:00,2.15,2.8,2.15,2.66,23.720930232558146,36509.0
2007-04-20 00:00:00,2.97,2.97,2.79,2.79,-6.060606060606066,7287.0
2007-04-23 00:00:00,3.0,3.05,3.0,3.05,1.6666666666666607,13505.0
2007-04-24 00:00:00,3.03,3.05,3.03,3.04,0.33003300330034513,13079.0
