Date,Open,High,Low,Close,Adj Close,Volume
2014-08-06,102.199997,102.199997,102.199997,102.199997,100.755630,1130
2014-08-07,102.230003,102.230003,102.199997,102.199997,100.755630,3120
2014-08-08,102.199997,102.500000,102.199997,102.199997,100.755630,2970
2014-08-11,98.000000,98.000000,98.000000,98.000000,96.614990,20
2014-08-12,98.599998,98.599998,98.099998,98.099998,96.713577,120
2014-08-13,101.000000,101.099998,101.000000,101.000000,99.572594,570
2014-08-14,100.000000,100.199997,100.000000,100.099998,98.685310,270
2014-08-15,99.999001,99.999001,99.999001,99.999001,98.585739,120
2014-08-18,98.199997,98.500000,98.199997,98.303001,96.913712,510
2014-08-19,99.999001,100.000000,99.999001,100.000000,98.586723,360
2014-08-20,98.199997,98.199997,90.702003,97.000000,95.629120,1430
2014-08-21,96.000000,97.000000,96.000000,97.000000,95.629120,460
2014-08-22,97.000000,97.000000,97.000000,97.000000,95.629120,50
2014-08-25,95.000000,97.000000,94.099998,97.000000,95.629120,420
2014-08-26,97.000000,97.000000,97.000000,97.000000,95.629120,1070
2014-08-27,97.000000,97.000000,97.000000,97.000000,95.629120,160
2014-08-28,97.000000,97.000000,96.500999,96.599998,95.234772,500
2014-08-29,97.000000,103.000000,96.699997,103.000000,101.544327,3480
2014-09-01,98.029999,99.000000,95.099998,95.099998,93.755974,710
2014-09-02,96.000000,96.000000,96.000000,96.000000,94.643257,100
2014-09-03,97.000000,97.000000,96.000000,96.000000,94.643257,100
2014-09-04,96.000000,96.000000,96.000000,96.000000,94.643257,170
2014-09-05,96.000000,96.000000,96.000000,96.000000,94.643257,0
2014-09-08,97.000000,97.000000,97.000000,97.000000,95.629120,240
2014-09-09,97.000000,97.000000,97.000000,97.000000,95.629120,0
2014-09-10,97.000000,97.000000,97.000000,97.000000,95.629120,0
2014-09-11,99.000000,100.000000,99.000000,99.500000,98.093788,580
2014-09-12,97.000000,100.000000,97.000000,100.000000,98.586723,730
2014-09-15,100.199997,100.199997,98.000000,100.000000,98.586723,170
2014-09-16,99.000000,99.000000,99.000000,99.000000,97.600853,160
2014-09-17,100.000000,100.199997,98.000000,98.000000,96.614990,340
2014-09-18,98.500000,98.500000,96.000000,96.000000,94.643257,220
2014-09-19,96.000000,96.000000,96.000000,96.000000,94.643257,0
2014-09-22,92.500000,94.000000,92.199997,92.400002,91.094139,8700
2014-09-23,94.500000,94.500000,93.998001,93.998001,92.669548,230
2014-09-24,94.099998,94.099998,94.000000,94.000000,92.671516,40
2014-09-25,92.500999,92.500999,92.500999,92.500999,91.193710,850
2014-09-26,94.000000,94.000000,94.000000,94.000000,92.671516,150
2014-09-29,93.000000,95.000000,93.000000,94.000000,92.671516,680
2014-09-30,94.000000,94.000000,94.000000,94.000000,92.671516,530
2014-10-01,94.999001,95.000000,94.999001,95.000000,93.657394,1010
2014-10-02,95.000000,95.000000,95.000000,95.000000,93.657394,0
2014-10-03,95.000000,95.000000,95.000000,95.000000,93.657394,0
2014-10-06,91.599998,94.000000,91.599998,93.000000,91.685654,530
2014-10-07,93.000000,93.000000,93.000000,93.000000,91.685654,70
2014-10-08,92.000000,92.000000,91.599998,91.599998,90.305435,200
2014-10-09,91.800003,91.800003,91.800003,91.800003,90.502609,70
2014-10-10,91.800003,91.800003,91.800003,91.800003,90.502609,60
2014-10-13,92.500000,92.500000,92.500000,92.500000,91.192719,300
2014-10-14,92.198997,92.900002,92.198997,92.900002,91.587067,170
2014-10-15,93.500000,93.800003,93.500000,93.800003,92.474350,70
2014-10-16,92.000000,92.000000,92.000000,92.000000,90.699791,80
2014-10-17,92.000000,92.000000,92.000000,92.000000,90.699791,0
2014-10-20,92.000000,92.000000,92.000000,92.000000,90.699791,20
2014-10-21,92.899002,92.899002,92.899002,92.899002,91.586082,1670
2014-10-22,92.000000,92.000000,92.000000,92.000000,90.699791,400
2014-10-23,92.000000,92.000000,92.000000,92.000000,90.699791,110
2014-10-24,92.000000,92.000000,92.000000,92.000000,90.699791,390
2014-10-27,91.750000,91.750000,91.599998,91.599998,90.305435,100
2014-10-28,92.900002,92.900002,92.000000,92.000000,90.699791,220
2014-10-29,91.599998,91.599998,91.500000,91.500000,90.206848,2660
2014-10-30,91.500000,91.500000,91.500000,91.500000,90.206848,0
2014-10-31,90.500000,92.000000,90.500000,90.802002,89.518715,2300
2014-11-03,90.802002,90.802002,90.802002,90.802002,89.518715,0
2014-11-04,90.000000,92.999001,89.099998,92.999001,91.684669,210
2014-11-05,92.000000,92.977997,92.000000,92.977997,91.663956,1590
2014-11-06,90.203003,92.199997,89.599998,89.800003,88.530884,6510
2014-11-07,89.800003,89.800003,89.800003,89.800003,88.530884,0
2014-11-10,89.000999,89.000999,89.000000,89.000000,87.742180,260
2014-11-11,89.199997,89.199997,89.199997,89.199997,87.939362,20
2014-11-12,90.199997,90.199997,89.000999,89.000999,87.743172,210
2014-11-13,86.500000,86.500000,86.500000,86.500000,85.277519,110
2014-11-14,86.500000,86.500000,86.500000,86.500000,85.277519,60
2014-11-17,86.500000,86.500000,86.500000,86.500000,85.277519,480
2014-11-18,86.500000,86.500000,86.500000,86.500000,85.277519,0
2014-11-19,86.599998,86.599998,86.500000,86.500000,85.277519,560
2014-11-21,88.500000,88.900002,87.000000,88.900002,87.643593,4190
2014-11-24,89.000000,89.000000,89.000000,89.000000,87.742180,110
2014-11-25,89.000000,90.000000,89.000000,90.000000,88.728050,1560
2014-11-26,90.000000,90.000000,88.000000,89.000000,87.742180,450
2014-11-27,90.000000,91.500000,90.000000,91.500000,90.206848,160
2014-11-28,91.000000,91.000000,90.000000,90.000000,88.728050,140
2014-12-01,90.000000,90.500000,85.200996,85.200996,83.996872,519950
2014-12-02,87.000999,87.000999,87.000999,87.000999,85.771439,43500
2014-12-03,87.000000,87.599998,87.000000,87.000000,85.770454,650
2014-12-04,87.000000,90.000000,87.000000,87.000000,85.770454,3480
2014-12-05,88.000000,88.000000,88.000000,88.000000,86.756317,200
2014-12-08,88.000000,90.000000,88.000000,88.000000,86.756317,760
2014-12-09,88.988998,90.000000,88.000000,90.000000,88.728050,700
