Date,Open,High,Low,Close,Adj Close,Volume
2014-08-06,90.000000,90.500000,89.300003,89.300003,88.227127,867
2014-08-07,90.000000,90.489998,89.400002,90.489998,89.402824,1005
2014-08-08,90.000000,90.400002,89.629997,90.400002,89.313911,2348
2014-08-11,90.690002,90.690002,90.050003,90.400002,89.313911,850
2014-08-12,90.099998,90.599998,90.099998,90.599998,89.511497,545
2014-08-13,90.510002,90.690002,89.730003,90.400002,89.313911,3600
2014-08-14,90.190002,90.190002,89.750000,89.750000,88.671715,250
2014-08-15,89.889999,90.360001,89.750000,89.750000,88.671715,365
2014-08-18,89.779999,91.989998,89.500000,89.500000,88.424721,2871
2014-08-19,89.500000,90.790001,89.019997,89.529999,88.454361,1225
2014-08-20,89.529999,90.790001,89.529999,90.500000,89.412704,3287
2014-08-21,89.750000,90.940002,89.320000,90.940002,89.847420,5045
2014-08-22,90.930000,91.980003,89.760002,91.980003,90.874931,1814
2014-08-25,91.519997,91.839996,90.199997,90.199997,89.116310,456
2014-08-26,90.199997,91.940002,89.519997,91.000000,89.906700,1353
2014-08-27,90.000000,91.989998,89.800003,91.000000,89.906700,806
2014-08-28,90.300003,91.000000,90.199997,91.000000,89.906700,572
2014-08-29,91.000000,91.000000,90.019997,90.029999,88.948349,489
2014-09-01,90.099998,91.500000,89.779999,91.500000,90.400688,1548
2014-09-02,91.000000,93.199997,91.000000,91.500000,90.400688,1560
2014-09-03,91.099998,91.500000,90.209999,90.209999,89.126190,1264
2014-09-04,90.599998,91.000000,89.599998,90.000000,88.918709,1444
2014-09-05,90.300003,90.300003,89.220001,89.379997,88.306160,895
2014-09-08,89.989998,90.000000,89.620003,90.000000,88.918709,342
2014-09-09,89.620003,90.000000,89.459999,90.000000,88.918709,528
2014-09-10,90.000000,90.000000,89.360001,89.360001,88.286407,1758
2014-09-11,90.879997,90.879997,89.320000,90.000000,88.918709,52
2014-09-12,89.989998,90.000000,88.480003,88.989998,87.920845,3765
2014-09-15,89.059998,90.000000,89.059998,89.500000,88.424721,1973
2014-09-16,89.500000,90.000000,89.000000,90.000000,88.918709,1045
2014-09-17,89.959999,89.970001,89.500000,89.500000,88.424721,272
2014-09-18,89.970001,90.199997,89.400002,90.199997,89.116310,763
2014-09-19,90.190002,90.449997,89.989998,90.000000,88.918709,1807
2014-09-22,89.989998,90.500000,89.410004,90.500000,89.412704,747
2014-09-23,90.050003,90.489998,90.010002,90.019997,88.938469,544
2014-09-24,90.019997,90.300003,90.000000,90.000000,88.918709,1384
2014-09-25,90.440002,90.440002,89.699997,89.989998,88.908836,924
2014-09-26,89.910004,90.389999,89.750000,90.000000,88.918709,1340
2014-09-29,90.489998,90.489998,89.750000,89.750000,88.671715,538
2014-09-30,89.800003,90.500000,89.750000,89.750000,88.671715,1418
2014-10-01,90.889999,90.900002,88.320000,88.400002,87.337936,770
2014-10-02,88.660004,89.099998,88.010002,88.500000,87.436737,2124
2014-10-03,87.919998,89.000000,87.000000,87.000000,85.954758,2388
2014-10-06,88.000000,88.000000,88.000000,88.000000,86.942741,509
2014-10-07,89.290001,89.300003,87.500000,88.000000,86.942741,1380
2014-10-08,87.510002,87.989998,87.000000,87.000000,85.954758,3424
2014-10-09,87.489998,88.000000,86.620003,87.949997,86.893341,1606
2014-10-10,87.980003,88.320000,87.169998,88.320000,87.258896,604
2014-10-13,88.010002,88.309998,87.500000,87.500000,86.448753,1336
2014-10-14,88.000000,88.150002,87.900002,88.000000,86.942741,436
2014-10-15,88.440002,88.500000,88.000000,88.000000,86.942741,706
2014-10-16,88.110001,88.110001,87.150002,87.150002,86.102959,199
2014-10-17,88.239998,88.239998,87.300003,88.230003,87.169983,381
2014-10-20,88.220001,88.500000,88.190002,88.500000,87.436737,637
2014-10-21,88.500000,88.500000,88.500000,88.500000,87.436737,356
2014-10-22,88.550003,88.720001,87.000000,87.000000,85.954758,1331
2014-10-23,87.000000,87.000000,87.000000,87.000000,85.954758,113
2014-10-24,87.019997,87.790001,86.550003,87.779999,86.725388,393
2014-10-27,86.620003,87.660004,84.120003,87.660004,86.606827,1269
2014-10-28,87.589996,87.589996,85.510002,87.190002,86.142479,1013
2014-10-29,87.120003,87.120003,85.949997,85.949997,84.917366,910
2014-10-30,86.000000,86.000000,85.500000,85.500000,84.472778,1349
2014-10-31,85.239998,85.500000,85.000000,85.500000,84.472778,2686
2014-11-03,85.500000,85.500000,82.000000,82.000000,81.014824,2756
2014-11-04,83.010002,84.489998,82.489998,82.930000,81.933655,1086
2014-11-05,82.830002,84.129997,82.000000,84.120003,83.109360,1553
2014-11-06,84.000000,84.000000,82.050003,82.050003,81.064232,441
2014-11-07,82.900002,83.800003,81.800003,83.800003,82.793205,903
2014-11-10,82.959999,83.599998,81.500000,81.500000,80.520836,839
2014-11-11,82.000000,82.000000,81.120003,81.150002,80.175041,1244
2014-11-12,81.010002,81.150002,80.120003,80.400002,79.434052,2397
2014-11-13,80.410004,80.410004,78.519997,78.519997,77.576637,1486
2014-11-14,79.589996,79.589996,78.160004,78.220001,77.280243,2245
2014-11-17,78.180000,78.300003,77.050003,77.430000,76.499733,2602
2014-11-18,78.000000,78.290001,77.500000,77.550003,76.618294,4005
2014-11-19,77.989998,79.000000,77.559998,79.000000,78.050873,5429
2014-11-21,79.000000,79.000000,76.120003,78.000000,77.062889,4953
2014-11-24,77.900002,78.989998,76.290001,78.959999,78.011353,4646
2014-11-25,78.699997,78.970001,77.510002,78.900002,77.952072,613
2014-11-26,78.900002,78.940002,78.220001,78.849998,77.902672,377
2014-11-27,78.300003,81.500000,78.110001,81.500000,80.520836,1246
2014-11-28,81.400002,82.000000,79.099998,79.510002,78.554741,1221
2014-12-01,77.440002,77.800003,77.000000,77.800003,76.865288,97767
2014-12-02,77.000000,79.360001,77.000000,77.000000,76.074898,196700
2014-12-03,77.089996,77.089996,76.220001,76.410004,75.491989,2619
2014-12-04,76.209999,77.910004,76.120003,76.510002,75.590790,2205
2014-12-05,76.519997,77.839996,76.519997,77.050003,76.124298,1274
2014-12-08,77.599998,77.910004,76.000000,76.650002,75.729111,4510
2014-12-09,76.599998,77.910004,76.599998,77.709999,76.776375,1008
2014-12-10,78.510002,78.510002,77.000000,77.000000,76.074898,1708
2014-12-11,77.599998,80.970001,77.010002,77.099998,76.173698,1759
2014-12-12,77.099998,78.949997,76.500000,76.500000,75.580910,5588
2014-12-15,76.510002,77.760002,76.099998,76.099998,75.185715,3856
2014-12-16,76.099998,76.500000,75.099998,76.000000,75.086914,2373
2014-12-17,76.739998,76.750000,76.099998,76.750000,75.827904,2626
2014-12-18,76.750000,76.750000,76.110001,76.500000,75.580910,1004
2014-12-19,76.750000,77.000000,76.400002,76.580002,75.659943,2090
2014-12-22,76.889999,76.900002,76.360001,76.550003,75.630302,1153
2014-12-23,76.769997,77.000000,76.599998,77.000000,76.074898,1173
2014-12-26,77.000000,78.400002,76.500000,77.370003,76.440460,1610
2014-12-29,78.389999,78.500000,77.500000,78.500000,77.556877,1165
2014-12-30,78.500000,78.500000,78.000000,78.500000,77.556877,191
2015-01-02,78.199997,78.199997,78.199997,78.199997,77.260475,40
2015-01-05,78.800003,78.800003,77.910004,78.800003,77.853279,499
2015-01-06,77.910004,78.000000,77.050003,78.000000,77.062889,2296
2015-01-07,78.779999,79.010002,78.099998,78.800003,77.853279,1636
2015-01-08,78.019997,78.790001,78.010002,78.010002,77.072762,238
2015-01-09,78.300003,78.589996,78.199997,78.260002,77.319763,350
