Date,Open,High,Low,Close,Adj Close,Volume
2017-10-06,108.400002,108.489998,107.000000,107.150002,105.841347,5214
2017-10-09,107.989998,108.000000,107.150002,108.000000,106.680969,1908
2017-10-10,107.900002,108.500000,107.489998,108.089996,106.769859,1666
2017-10-11,108.099998,108.099998,107.000000,107.300003,105.989517,3562
2017-10-12,107.300003,107.300003,107.300003,107.300003,105.989517,0
2017-10-13,107.739998,108.000000,107.300003,107.750000,106.434021,1843
2017-10-16,107.750000,107.750000,107.000000,107.750000,106.434021,3709
2017-10-17,107.690002,107.690002,106.000000,106.209999,104.912827,2511
2017-10-18,106.500000,106.980003,106.000000,106.940002,105.633919,4183
2017-10-19,107.000000,107.750000,106.209999,107.750000,106.434021,1108
2017-10-20,108.000000,108.000000,106.150002,106.790001,105.485748,1335
2017-10-23,106.559998,107.989998,106.129997,106.199997,104.902946,3734
2017-10-24,106.559998,107.989998,106.129997,106.320000,105.021484,976
2017-10-25,107.300003,107.300003,106.000000,106.000000,104.705391,4094
2017-10-26,106.940002,106.940002,106.000000,106.000000,104.705391,2720
2017-10-27,106.500000,108.000000,106.489998,108.000000,106.680969,887
2017-10-30,108.000000,108.459999,107.500000,108.300003,106.977310,751
2017-10-31,108.449997,108.449997,107.000000,108.199997,106.878517,1045
2017-11-01,108.000000,109.500000,107.500000,108.400002,107.723213,2211
2017-11-02,108.400002,108.400002,108.400002,108.400002,107.723213,0
2017-11-03,107.639999,108.349998,106.800003,106.800003,106.133209,1108
2017-11-06,106.800003,106.800003,106.800003,106.800003,106.133209,0
2017-11-07,108.500000,108.500000,107.540001,107.540001,106.868584,1092
2017-11-08,108.919998,108.919998,107.620003,107.620003,106.948090,2509
2017-11-09,107.699997,108.510002,107.519997,107.519997,106.848709,1385
2017-11-10,108.379997,108.860001,107.019997,107.019997,106.351830,1024
2017-11-13,107.040001,109.000000,105.709999,105.970001,105.308388,2433
2017-11-14,107.980003,107.980003,105.000000,106.000000,105.338196,1857
2017-11-15,106.000000,106.000000,106.000000,106.000000,105.338196,0
2017-11-16,106.110001,106.790001,104.910004,106.000000,105.338196,2966
2017-11-17,105.760002,106.300003,105.160004,105.160004,104.503448,2012
2017-11-20,105.160004,105.160004,105.160004,105.160004,104.503448,0
2017-11-21,105.300003,106.000000,105.000000,105.550003,104.891014,1788
2017-11-22,105.989998,105.989998,104.500000,105.000000,104.344444,2948
2017-11-23,105.970001,105.970001,104.500000,104.959999,104.304688,1744
2017-11-24,104.980003,104.980003,103.849998,104.000000,103.350685,8107
2017-11-27,104.480003,104.500000,104.099998,104.500000,103.847565,1563
2017-11-28,104.489998,105.910004,104.000000,105.900002,105.238823,3803
2017-11-29,105.889999,106.000000,104.620003,106.000000,105.338196,3457
2017-11-30,105.419998,105.550003,103.989998,104.110001,103.459999,6710
2017-12-01,103.629997,105.000000,103.620003,104.000000,104.000000,1988
2017-12-04,104.029999,104.989998,103.650002,104.000000,104.000000,3857
2017-12-05,103.809998,106.379997,103.199997,106.379997,106.379997,7755
2017-12-06,105.010002,106.879997,104.169998,106.000000,106.000000,4236
2017-12-07,106.900002,106.900002,104.199997,106.349998,106.349998,1896
2017-12-08,106.349998,106.349998,104.330002,105.889999,105.889999,1361
2017-12-11,106.000000,106.580002,104.309998,106.559998,106.559998,1501
2017-12-12,106.000000,106.000000,104.370003,105.000000,105.000000,1919
2017-12-13,104.989998,105.970001,104.989998,105.070000,105.070000,1932
2017-12-14,105.070000,105.970001,104.989998,105.900002,105.900002,1397
2017-12-15,105.120003,105.900002,104.820000,104.839996,104.839996,1444
2017-12-18,104.910004,104.959999,104.400002,104.830002,104.830002,2812
2017-12-19,104.400002,104.839996,104.000000,104.300003,104.300003,1857
2017-12-20,104.050003,105.680000,103.650002,104.500000,104.500000,2891
2017-12-21,104.510002,105.779999,104.510002,104.699997,104.699997,1235
2017-12-22,105.419998,105.470001,104.500000,105.250000,105.250000,735
2017-12-25,105.250000,105.250000,105.250000,105.250000,105.250000,0
2017-12-26,105.199997,105.760002,105.000000,105.500000,105.500000,1202
2017-12-27,105.750000,105.900002,105.010002,105.900002,105.900002,382
2017-12-28,105.910004,106.000000,105.050003,105.959999,105.959999,1514
2017-12-29,105.959999,105.959999,105.959999,105.959999,105.959999,0
2018-01-02,106.989998,106.989998,105.510002,106.440002,106.440002,690
2018-01-03,106.440002,106.500000,106.000000,106.500000,106.500000,1011
2018-01-04,106.510002,107.209999,106.500000,106.709999,106.709999,606
2018-01-05,106.989998,107.470001,106.989998,107.099998,107.099998,777
2018-01-08,107.099998,108.500000,106.699997,107.099998,107.099998,2402
2018-01-09,107.989998,107.989998,106.800003,107.000000,107.000000,814
2018-01-10,107.000000,107.430000,106.790001,107.000000,107.000000,814
2018-01-11,107.760002,107.790001,106.809998,107.500000,107.500000,695
2018-01-12,107.010002,107.730003,107.000000,107.000000,107.000000,2024
2018-01-15,107.010002,107.489998,107.000000,107.470001,107.470001,1177
2018-01-16,107.489998,107.489998,106.989998,106.989998,106.989998,1809
2018-01-17,106.650002,107.320000,106.650002,107.000000,107.000000,1872
2018-01-18,106.949997,107.199997,106.500000,107.199997,107.199997,471
2018-01-19,107.190002,107.190002,106.500000,106.529999,106.529999,1878
2018-01-22,106.540001,107.099998,106.540001,107.099998,107.099998,579
2018-01-23,106.849998,107.230003,106.849998,107.129997,107.129997,1352
2018-01-24,106.500000,107.230003,106.500000,107.180000,107.180000,367
2018-01-25,107.180000,107.180000,107.180000,107.180000,107.180000,0
2018-01-26,107.230003,107.250000,106.900002,107.000000,107.000000,2209
2018-01-29,106.849998,107.150002,106.099998,106.849998,106.849998,1329
2018-01-30,107.160004,107.160004,106.500000,106.980003,106.980003,1725
2018-01-31,106.900002,107.099998,106.500000,107.000000,107.000000,1523
2018-02-01,105.989998,107.000000,105.500000,106.690002,106.690002,1527
2018-02-02,106.669998,106.669998,106.000000,106.400002,106.400002,1334
2018-02-05,106.470001,106.500000,105.989998,106.500000,106.500000,1838
2018-02-06,105.709999,106.639999,105.599998,105.949997,105.949997,997
2018-02-07,105.949997,105.989998,104.519997,105.199997,105.199997,3357
2018-02-08,105.150002,105.930000,104.500000,105.430000,105.430000,4128
2018-02-09,104.989998,105.989998,104.989998,105.150002,105.150002,2203
2018-02-14,null,null,null,null,null,null
2018-02-15,105.419998,105.879997,104.750000,105.599998,105.599998,979
2018-02-16,105.839996,105.839996,104.599998,105.500000,105.500000,3612
2018-02-19,105.010002,106.010002,104.730003,106.000000,106.000000,4172
2018-02-20,106.480003,106.669998,105.300003,106.000000,106.000000,2102
2018-02-21,105.800003,106.000000,105.300003,105.500000,105.500000,4075
2018-02-22,105.989998,106.000000,105.300003,105.300003,105.300003,2261
2018-02-23,105.300003,105.300003,104.510002,105.000000,105.000000,2826
2018-02-26,104.989998,105.000000,104.849998,104.949997,104.949997,2598
2018-02-27,104.949997,104.949997,104.019997,104.839996,104.839996,1972
2018-02-28,104.849998,104.849998,102.000000,102.000000,102.000000,8070
2018-03-01,102.080002,103.209999,100.220001,102.000000,102.000000,7047
2018-03-02,101.800003,102.419998,100.750000,102.419998,102.419998,2534
2018-03-05,102.410004,102.419998,102.000000,102.000000,102.000000,1089
2018-03-06,102.489998,102.980003,102.000000,102.150002,102.150002,2058
2018-03-07,102.500000,102.500000,101.500000,102.150002,102.150002,1973
2018-03-08,102.190002,102.500000,101.800003,102.000000,102.000000,2120
2018-03-09,102.000000,102.989998,101.550003,102.500000,102.500000,5601
2018-03-12,102.500000,103.050003,102.500000,102.940002,102.940002,741
2018-03-13,104.139999,104.440002,102.910004,104.169998,104.169998,2476
2018-03-14,104.150002,104.150002,103.010002,103.599998,103.599998,1549
2018-03-15,104.099998,104.400002,103.919998,104.309998,104.309998,2014
2018-03-16,103.949997,104.629997,102.870003,104.389999,104.389999,2963
2018-03-19,104.010002,104.589996,103.000000,103.500000,103.500000,1223
2018-03-20,103.559998,104.489998,103.500000,103.699997,103.699997,1342
2018-03-21,103.870003,103.870003,102.800003,102.980003,102.980003,3307
2018-03-22,103.349998,103.349998,102.500000,103.250000,103.250000,2130
2018-03-23,103.260002,103.989998,103.260002,103.419998,103.419998,1517
2018-03-26,103.300003,103.980003,102.510002,103.160004,103.160004,2851
2018-03-27,103.550003,103.550003,102.800003,103.300003,103.300003,1011
2018-03-28,103.500000,103.510002,103.000000,103.040001,103.040001,1119
2018-03-29,103.629997,103.900002,103.400002,103.559998,103.559998,1121
2018-04-02,103.550003,103.550003,102.500000,102.739998,102.739998,3836
2018-04-03,102.760002,103.489998,102.720001,103.389999,103.389999,1786
2018-04-04,103.389999,104.000000,102.800003,103.099998,103.099998,1867
2018-04-05,104.000000,104.480003,102.800003,104.000000,104.000000,2374
2018-04-06,103.989998,105.199997,103.550003,104.300003,104.300003,2424
2018-04-09,104.300003,104.300003,103.769997,103.800003,103.800003,1974
2018-04-10,103.959999,104.480003,103.900002,103.900002,103.900002,1718
2018-04-11,104.000000,104.980003,104.000000,104.099998,104.099998,803
2018-04-12,104.489998,104.500000,104.010002,104.199997,104.199997,394
2018-04-13,104.500000,104.870003,104.199997,104.320000,104.320000,1025
2018-04-16,104.860001,104.970001,104.500000,104.680000,104.680000,948
2018-04-17,104.690002,104.809998,104.300003,104.300003,104.300003,1038
2018-04-18,104.300003,104.580002,103.900002,104.250000,104.250000,1447
2018-04-19,104.349998,104.690002,103.550003,104.629997,104.629997,1709
2018-04-20,104.629997,105.000000,102.500000,103.489998,103.489998,1849
2018-04-23,103.510002,104.150002,103.029999,103.050003,103.050003,1516
2018-04-24,103.050003,104.470001,102.650002,103.000000,103.000000,2081
2018-04-25,103.599998,104.000000,102.940002,102.959999,102.959999,1491
2018-04-26,103.010002,103.949997,103.000000,103.199997,103.199997,1658
2018-04-27,103.010002,103.400002,102.900002,103.199997,103.199997,2388
2018-04-30,103.400002,104.199997,103.199997,104.199997,104.199997,1444
2018-05-02,103.959999,105.099998,103.559998,103.809998,103.809998,2202
2018-05-03,103.809998,104.989998,103.809998,104.400002,104.400002,1576
2018-05-04,104.000000,104.910004,103.900002,104.000000,104.000000,978
2018-05-07,104.000000,104.430000,103.650002,103.660004,103.660004,1810
2018-05-08,103.970001,104.440002,103.000000,104.440002,104.440002,1673
2018-05-09,104.430000,104.430000,103.610001,103.610001,103.610001,1430
2018-05-10,103.599998,104.379997,103.599998,104.000000,104.000000,1089
2018-05-11,104.279999,104.400002,104.000000,104.400002,104.400002,1643
2018-05-14,104.389999,104.389999,103.070000,103.500000,103.500000,3551
2018-05-15,103.989998,103.989998,102.349998,102.349998,102.349998,3385
2018-05-16,103.000000,103.000000,102.089996,102.430000,102.430000,2632
2018-05-17,102.589996,104.349998,102.339996,103.989998,103.989998,1937
2018-05-18,103.989998,103.989998,102.449997,102.470001,102.470001,4804
2018-05-21,102.470001,103.940002,102.150002,102.489998,102.489998,3527
2018-05-22,103.000000,103.000000,102.070000,102.250000,102.250000,1241
2018-05-23,102.510002,102.900002,102.309998,102.699997,102.699997,1245
2018-05-24,102.910004,103.930000,102.709999,102.849998,102.849998,1004
2018-05-25,103.500000,103.500000,102.709999,102.709999,102.709999,1376
2018-05-28,103.000000,103.040001,101.510002,101.510002,101.510002,1765
2018-05-29,103.000000,103.000000,100.000000,101.510002,101.510002,1940
2018-05-30,103.790001,104.000000,101.559998,101.919998,101.919998,3865
2018-06-01,102.889999,102.889999,101.000000,102.370003,102.370003,1980
2018-06-04,102.849998,103.000000,102.099998,102.500000,102.500000,920
2018-06-05,102.500000,102.970001,102.279999,102.879997,102.879997,2636
2018-06-06,102.300003,102.790001,101.000000,101.949997,101.949997,2691
2018-06-07,102.290001,102.300003,101.099998,101.209999,101.209999,1719
2018-06-08,102.000000,102.089996,100.000000,100.000000,100.000000,2277
2018-06-11,101.540001,101.540001,100.040001,100.330002,100.330002,1478
2018-06-12,101.389999,101.400002,100.129997,100.599998,100.599998,1273
2018-06-13,100.699997,100.699997,100.300003,100.680000,100.680000,695
2018-06-14,100.699997,101.550003,100.000000,101.489998,101.489998,2294
2018-06-15,101.099998,101.489998,99.970001,100.000000,100.000000,1990
2018-06-18,100.779999,101.000000,100.000000,100.010002,100.010002,1498
2018-06-19,100.839996,100.849998,100.040001,100.489998,100.489998,1069
2018-06-20,100.489998,100.970001,100.480003,100.970001,100.970001,525
2018-06-21,101.500000,101.830002,101.000000,101.510002,101.510002,2145
2018-06-22,101.769997,101.889999,101.500000,101.720001,101.720001,1988
2018-06-25,102.000000,102.129997,101.699997,102.010002,102.010002,911
2018-06-26,102.129997,103.500000,101.809998,102.000000,102.000000,3083
2018-06-27,102.989998,102.989998,101.849998,102.940002,102.940002,986
2018-06-28,102.949997,103.199997,102.900002,102.900002,102.900002,679
2018-06-29,103.000000,104.190002,103.000000,104.190002,104.190002,1026
2018-07-02,103.970001,103.970001,102.900002,103.000000,103.000000,867
2018-07-03,103.010002,103.010002,102.800003,102.900002,102.900002,1464
2018-07-04,103.500000,103.500000,102.199997,103.250000,103.250000,1208
2018-07-05,103.000000,103.139999,102.610001,102.949997,102.949997,1264
2018-07-06,103.000000,103.250000,102.949997,103.250000,103.250000,867
2018-07-10,103.190002,103.489998,102.599998,102.599998,102.599998,3083
2018-07-11,103.500000,103.500000,102.629997,103.000000,103.000000,661
2018-07-12,103.000000,103.900002,103.000000,103.900002,103.900002,4417
2018-07-13,103.900002,104.000000,103.209999,103.209999,103.209999,1192
