Date,Open,High,Low,Close,Adj Close,Volume
2019-12-27,105.580002,105.580002,100.000000,102.000000,102.000000,5006
2019-12-30,102.000000,102.099998,100.000000,100.000000,100.000000,12299
2020-01-02,100.989998,101.000000,100.000000,100.349998,100.349998,9222
2020-01-03,100.500000,100.800003,99.000000,99.500000,99.500000,2273
2020-01-06,100.500000,100.900002,99.989998,100.750000,100.750000,3227
2020-01-07,100.750000,100.900002,100.199997,100.250000,100.250000,3496
2020-01-08,100.000000,100.000000,99.000000,100.000000,100.000000,3858
2020-01-09,100.000000,100.489998,99.010002,100.199997,100.199997,1794
2020-01-10,100.000000,100.500000,99.010002,100.500000,100.500000,1638
2020-01-13,100.500000,100.849998,99.900002,100.000000,100.000000,1363
2020-01-14,100.050003,100.790001,100.050003,100.500000,100.500000,986
2020-01-15,100.029999,100.199997,100.000000,100.000000,100.000000,385
2020-01-16,100.500000,100.500000,99.400002,100.000000,100.000000,2411
2020-01-17,100.000000,100.000000,99.400002,99.400002,99.400002,1026
2020-01-20,99.510002,100.000000,99.000000,99.650002,99.650002,4709
2020-01-21,99.900002,99.900002,98.889999,98.900002,98.900002,6327
2020-01-22,99.750000,99.949997,99.080002,99.500000,99.500000,2717
2020-01-23,99.800003,99.989998,99.040001,99.930000,99.930000,3503
2020-01-24,99.949997,100.099998,99.029999,99.660004,99.660004,3701
2020-01-27,100.099998,100.099998,98.510002,98.900002,98.900002,5824
2020-01-28,99.099998,99.870003,98.900002,99.870003,99.870003,2508
2020-01-29,99.500000,99.989998,98.000000,98.900002,98.900002,4677
2020-01-30,98.510002,100.000000,98.000000,99.900002,99.900002,3701
2020-01-31,99.889999,99.900002,98.000000,99.900002,99.900002,2523
2020-02-03,99.000000,99.500000,98.000000,99.000000,99.000000,2851
2020-02-04,99.000000,99.000000,97.500000,98.300003,98.300003,5760
2020-02-05,98.599998,98.599998,97.000000,97.699997,97.699997,4074
2020-02-06,98.000000,98.000000,96.000000,97.000000,97.000000,3311
2020-02-07,97.010002,97.010002,96.070000,97.000000,97.000000,2364
2020-02-10,97.000000,98.489998,96.800003,97.000000,97.000000,3367
2020-02-11,97.500000,99.480003,96.800003,99.480003,99.480003,2689
2020-02-12,99.480003,99.480003,97.199997,97.199997,97.199997,4737
2020-02-13,97.120003,97.500000,96.400002,96.400002,96.400002,5665
2020-02-14,96.400002,98.500000,96.400002,98.500000,98.500000,2174
2020-02-17,98.500000,98.820000,97.849998,97.849998,97.849998,3714
2020-02-18,98.449997,98.449997,97.099998,97.500000,97.500000,1302
2020-02-19,98.250000,98.820000,97.010002,97.150002,97.150002,2359
2020-02-20,97.199997,99.000000,97.010002,99.000000,99.000000,530
2020-02-21,99.000000,99.000000,98.000000,99.000000,99.000000,667
2020-02-26,null,null,null,null,null,null
2020-02-27,99.000000,99.000000,96.010002,97.300003,97.300003,901
2020-02-28,97.099998,97.300003,96.610001,97.300003,97.300003,1344
2020-03-02,97.000000,97.800003,94.000000,97.000000,97.000000,2817
2020-03-03,97.800003,97.800003,96.300003,97.300003,97.300003,1274
2020-03-04,97.099998,97.099998,96.029999,96.980003,96.980003,1373
2020-03-05,96.980003,96.989998,96.029999,96.500000,96.500000,1391
2020-03-06,96.029999,96.029999,94.900002,95.949997,95.949997,7222
2020-03-09,95.099998,95.110001,90.110001,95.000000,95.000000,3048
2020-03-10,93.010002,97.000000,92.120003,97.000000,97.000000,816
2020-03-11,96.000000,96.000000,92.000000,95.000000,95.000000,8420
2020-03-12,90.160004,90.500000,87.000000,90.400002,90.400002,8818
2020-03-13,89.000000,92.000000,89.000000,91.500000,91.500000,414
2020-03-16,89.019997,89.019997,87.000000,88.000000,88.000000,3763
2020-03-17,92.400002,92.400002,85.000000,88.000000,88.000000,2796
2020-03-18,85.000000,88.000000,77.000000,78.000000,78.000000,4331
2020-03-19,78.000000,89.989998,70.550003,89.989998,89.989998,9466
2020-03-20,73.220001,89.790001,73.220001,80.010002,80.010002,1225
2020-03-23,0.000000,0.000000,0.000000,72.000000,72.000000,0
