Date,Open,High,Low,Close,Variation,Volume
2014-08-06,100.0,100.0,99.0,99.9000015258789,-0.09999847412109908,647
2014-08-07,99.0,100.0,99.0,100.0,1.0101010101010166,748
2014-08-08,100.0,101.19000244140625,98.0999984741211,98.0999984741211,-1.9000015258789027,459
2014-08-11,99.0,99.0,98.16000366210938,98.16999816894531,-0.838385687934029,567
2014-08-12,99.48999786376953,99.48999786376953,98.26000213623047,98.30000305175781,-1.1960949216635486,740
2014-08-13,98.55000305175781,98.94000244140625,98.30999755859375,98.30999755859375,-0.2435367688806811,1415
2014-08-14,98.5,98.98999786376953,98.30000305175781,98.98999786376953,0.49745976017210314,1396
2014-08-15,98.30000305175781,99.0,98.30000305175781,99.0,0.7121026719334012,380
2014-08-18,98.30999755859375,100.01000213623047,98.30999755859375,100.01000213623047,1.7292285829053178,1880
2014-08-19,100.0,102.0199966430664,100.0,101.5,1.4999999999999902,2092
2014-08-20,101.5,101.5,101.5,101.5,0.0,0
2014-08-21,101.5,102.4800033569336,101.5,102.4800033569336,0.9655205487030472,2479
2014-08-22,102.0,102.0,101.0,101.0,-0.9803921568627416,3419
2014-08-25,101.0,102.0,101.0,102.0,0.990099009900991,495
2014-08-26,100.0,100.77999877929688,100.0,100.77999877929688,0.7799987792968643,337
2014-08-27,100.01000213623047,100.83999633789062,100.01000213623047,100.83999633789062,0.8299111928120606,891
2014-08-28,100.83999633789062,100.83999633789062,100.83999633789062,100.83999633789062,0.0,0
2014-08-29,102.5,102.5,101.0,102.5,0.0,223
2014-09-01,100.20999908447266,101.19999694824219,100.19999694824219,100.5,0.2893931924726312,772
2014-09-02,99.0,100.0,99.0,99.51000213623047,0.515153672960067,930
2014-09-03,100.0,100.9000015258789,100.0,100.01000213623047,0.010002136230458092,1109
2014-09-04,100.11000061035156,100.11000061035156,100.11000061035156,100.11000061035156,0.0,110
2014-09-05,101.69999694824219,101.69999694824219,100.11000061035156,100.11000061035156,-1.563418274928574,790
2014-09-08,100.12000274658203,100.98999786376953,100.11000061035156,100.11000061035156,-0.009990147778748959,742
2014-09-09,101.0,101.0,100.11000061035156,100.11000061035156,-0.8811875145034009,231
2014-09-10,101.94999694824219,101.94999694824219,100.12000274658203,100.4000015258789,-1.5203486697014656,723
2014-09-11,101.6500015258789,101.95999908447266,101.6500015258789,101.95999908447266,0.30496562119068926,77
2014-09-12,101.94999694824219,102.30000305175781,101.94999694824219,102.01000213623047,0.05885746913631973,783
2014-09-15,102.0,102.0,102.0,102.0,0.0,260
2014-09-16,102.0999984741211,102.5,102.0999984741211,102.5,0.3917742721419204,203
2014-09-17,102.5,102.5,102.5,102.5,0.0,26
2014-09-18,102.75,102.75,101.0,101.3499984741211,-1.3625318986655977,569
2014-09-19,101.0,101.0,100.41000366210938,100.41000366210938,-0.5841547899907207,294
2014-09-22,101.11000061035156,102.0,101.0,101.0,-0.10879300730644026,120
2014-09-23,102.0,102.0,102.0,102.0,0.0,884
2014-09-24,101.5999984741211,101.7699966430664,101.5,101.5,-0.09842369647925509,442
2014-09-25,101.5,101.5,101.5,101.5,0.0,0
2014-09-26,101.5,101.69999694824219,101.5,101.5,0.0,120
2014-09-29,101.05000305175781,101.05000305175781,100.41000366210938,100.41000366210938,-0.6333492036814992,460
2014-09-30,101.0,102.0999984741211,101.0,102.0999984741211,1.089107400119893,58
2014-10-01,101.0,102.0999984741211,101.0,101.55000305175781,0.5445574769879391,380
2014-10-02,101.0,101.0,100.01000213623047,100.01000213623047,-0.980195904722303,1093
2014-10-03,99.5,99.51000213623047,98.30000305175781,98.30000305175781,-1.206027083660488,2651
2014-10-06,98.31999969482422,99.0,98.31999969482422,98.5,0.18307598223605837,823
2014-10-07,98.30999755859375,100.44000244140625,98.0,99.0,0.7018639594564169,974
2014-10-08,98.97000122070312,99.0,98.97000122070312,99.0,0.03031098204189231,399
2014-10-09,98.01000213623047,98.69000244140625,98.01000213623047,98.69000244140625,0.6938070506626426,27
2014-10-10,98.69999694824219,99.01000213623047,98.05999755859375,98.05999755859375,-0.6484289862582759,997
2014-10-13,98.19999694824219,98.19999694824219,98.0199966430664,98.0199966430664,-0.18329970546806518,35
2014-10-14,98.02999877929688,98.69000244140625,98.02999877929688,98.05999755859375,0.030601631817228636,1151
2014-10-15,98.5,98.5,97.0,97.0,-1.5228426395939132,899
2014-10-16,97.5,97.5,97.5,97.5,0.0,49
2014-10-17,98.0,98.0,97.5,97.5,-0.5102040816326481,30
2014-10-20,98.01000213623047,98.01000213623047,97.0,97.0,-1.030509248256728,1103
2014-10-21,98.0,98.0,98.0,98.0,0.0,259
2014-10-22,98.0,98.0,98.0,98.0,0.0,0
2014-10-23,98.0,98.0,98.0,98.0,0.0,0
2014-10-24,96.0199966430664,96.0199966430664,96.0199966430664,96.0199966430664,0.0,55
2014-10-27,96.5,96.5,93.0,94.98999786376953,-1.564769053088566,1261
2014-10-28,94.5,94.5,93.01000213623047,93.01000213623047,-1.5767173161582382,130
2014-10-29,96.9800033569336,96.9800033569336,95.0,95.0,-2.0416614646281417,66
2014-10-30,97.0,97.0,96.80000305175781,96.80000305175781,-0.20618242086823946,52
2014-10-31,95.0,95.0,94.0,94.0,-1.0526315789473717,406
2014-11-03,94.01000213623047,94.01000213623047,94.01000213623047,94.01000213623047,0.0,16
2014-11-04,92.51000213623047,92.51000213623047,92.01000213623047,92.0199966430664,-0.5296783935238469,654
2014-11-05,93.9000015258789,94.0,92.26000213623047,92.26000213623047,-1.7465381927565304,871
2014-11-06,93.97000122070312,94.5,93.97000122070312,94.0,0.03192378302350196,270
2014-11-07,90.0,90.11000061035156,90.0,90.01000213623047,0.011113484700531195,1475
2014-11-10,91.69999694824219,91.98999786376953,91.69999694824219,91.98999786376953,0.31624964577809944,232
2014-11-11,89.25,90.9000015258789,89.0999984741211,89.0999984741211,-0.16806893655899602,492
2014-11-12,89.05999755859375,93.0,89.05999755859375,93.0,4.423986693705073,338
2014-11-13,93.0,93.01000213623047,93.0,93.0,0.0,430
2014-11-14,90.9000015258789,91.48999786376953,89.11000061035156,91.48999786376953,0.6490608668721087,263
2014-11-17,94.19999694824219,94.19999694824219,93.0,93.3499984741211,-0.9023338658791236,770
2014-11-18,93.0,93.0,91.0,91.0,-2.1505376344086002,175
2014-11-19,90.01000213623047,92.0,88.30999755859375,89.0999984741211,-1.0110028224775247,576
2014-11-21,89.0,91.0,89.0,90.9000015258789,2.1348331751448457,1654
2014-11-24,90.0,90.0,88.54000091552734,89.0,-1.1111111111111072,256
2014-11-25,88.55000305175781,90.0,88.11000061035156,90.0,1.6374894390400518,840
2014-11-26,90.0,90.0,88.30000305175781,89.11000061035156,-0.9888882107204844,790
2014-11-27,88.30000305175781,88.30000305175781,86.7300033569336,86.80000305175781,-1.698754188174556,505
2014-11-28,87.0,87.0,86.75,86.75,-0.2873563218390829,150
2014-12-01,90.41999816894531,90.41999816894531,86.9000015258789,87.0,-3.7823470893631472,63926
2014-12-02,86.51000213623047,87.19999694824219,86.51000213623047,87.19999694824219,0.7975896370054025,34943
2014-12-03,86.6500015258789,87.0,86.6500015258789,86.6500015258789,0.0,410
2014-12-04,86.6500015258789,86.6500015258789,86.6500015258789,86.6500015258789,0.0,0
2014-12-05,86.70999908447266,87.5,86.70999908447266,87.5,0.9110839855478892,210
2014-12-08,89.5,89.5,87.0,89.48999786376953,-0.011175571207222568,327
2014-12-09,89.4000015258789,89.4000015258789,89.4000015258789,89.4000015258789,0.0,16
2014-12-10,88.01000213623047,88.01000213623047,82.51000213623047,87.0,-1.1475992633963261,634
2014-12-11,85.0,85.0,85.0,85.0,0.0,161
2014-12-12,85.5,85.80000305175781,85.0,85.0,-0.5847953216374324,140
2014-12-15,86.0,87.9000015258789,86.0,87.9000015258789,2.2093040998591995,905
2014-12-16,87.5199966430664,87.5199966430664,86.0,86.0,-1.7367421176504583,252
2014-12-17,86.0,86.0,86.0,86.0,0.0,0
2014-12-18,86.0,86.0,86.0,86.0,0.0,0
2014-12-19,85.68000030517578,85.68000030517578,85.68000030517578,85.68000030517578,0.0,21
2014-12-22,85.68000030517578,86.9000015258789,85.5,86.9000015258789,1.4239043141429875,219
2014-12-23,86.0,86.0,85.5,85.5,-0.5813953488372103,54
2014-12-26,85.5,85.5,85.5,85.5,0.0,0
2014-12-29,85.5,85.5,85.5,85.5,0.0,0
2014-12-30,85.5,85.5,85.5,85.5,0.0,0
2015-01-02,86.0,86.0,84.5,84.5,-1.744186046511631,250
2015-01-05,84.55000305175781,84.55000305175781,84.55000305175781,84.55000305175781,0.0,27
2015-01-06,85.0,85.0,84.5,84.5,-0.588235294117645,101
2015-01-07,84.19999694824219,84.5,84.19999694824219,84.5,0.3562981741462856,527
2015-01-08,84.26000213623047,85.98999786376953,84.26000213623047,84.5,0.2848301183063118,394
2015-01-09,84.5,84.5,84.5,84.5,0.0,0
2015-01-12,84.5,84.5,84.5,84.5,0.0,0
2015-01-13,84.80000305175781,84.98999786376953,84.80000305175781,84.98999786376953,0.2240504777998087,3964
2015-01-14,85.5,86.0,85.5,86.0,0.5847953216374213,4211
2015-01-15,87.0,88.0,85.01000213623047,85.5,-1.7241379310344862,78
2015-01-16,86.25,87.87000274658203,86.25,87.87000274658203,1.8782640540081497,221
2015-01-19,85.5999984741211,85.5999984741211,85.0,85.0,-0.7009328093650513,1305
2015-01-20,85.12000274658203,85.12000274658203,84.55999755859375,84.55999755859375,-0.6579008105245476,2265
2015-01-21,84.76000213623047,87.87000274658203,84.76000213623047,87.87000274658203,3.669184204777398,1378
2015-01-22,87.86000061035156,88.0,87.86000061035156,88.0,0.15934371577039919,252
2015-01-23,87.98999786376953,88.0,86.08000183105469,88.0,0.011367355919200683,114
2015-01-26,87.0,87.9000015258789,87.0,87.9000015258789,1.0344845125044966,493
2015-01-27,86.0,86.0,86.0,86.0,0.0,217
2015-01-28,86.01000213623047,86.01000213623047,86.0,86.0,-0.011629038463023544,467
2015-01-29,88.0,88.0,88.0,88.0,0.0,6
2015-01-30,88.0,88.0,88.0,88.0,0.0,0
2015-02-02,88.0,88.0,86.0,86.0,-2.2727272727272707,296
2015-02-03,86.01000213623047,86.01000213623047,85.02999877929688,85.02999877929688,-1.139406269728227,2158
2015-02-04,85.02999877929688,85.02999877929688,85.0,85.0,-0.03528023018645188,137
2015-02-05,85.05999755859375,85.05999755859375,85.01000213623047,85.01000213623047,-0.05877665624060002,58
2015-02-06,86.98999786376953,87.9800033569336,86.51000213623047,87.9800033569336,1.1380681888444988,454
2015-02-09,87.5,87.5,87.5,87.5,0.0,16
2015-02-10,86.55999755859375,87.48999786376953,86.55000305175781,86.55000305175781,-0.0115463344706912,190
2015-02-11,86.5,87.4800033569336,86.5,87.4800033569336,1.132951857726705,553
2015-02-12,86.52999877929688,86.52999877929688,85.5,86.29000091552734,-0.27735798816046486,107
2015-02-13,86.29000091552734,86.29000091552734,86.29000091552734,86.29000091552734,0.0,0
2015-02-18,86.29000091552734,86.29000091552734,86.29000091552734,86.29000091552734,0.0,0
2015-02-19,86.0,88.01000213623047,86.0,88.0,2.3255813953488413,1553
2015-02-20,88.0,88.0,88.0,88.0,0.0,84
2015-02-23,87.0,87.0,87.0,87.0,0.0,104
2015-02-24,86.19999694824219,86.19999694824219,86.0999984741211,86.0999984741211,-0.11600751468835435,84
2015-02-25,86.0999984741211,86.0999984741211,86.0999984741211,86.0999984741211,0.0,0
2015-02-26,87.0,87.0,87.0,87.0,0.0,351
2015-02-27,87.5,87.5,87.30000305175781,87.30000305175781,-0.2285679408482122,302
2015-03-02,86.5999984741211,87.0,86.55000305175781,86.55000305175781,-0.057731435616847904,442
2015-03-03,86.98999786376953,88.0,86.98999786376953,88.0,1.1610554788289429,173
2015-03-04,86.5,86.5,86.5,86.5,0.0,419
2015-03-05,86.02999877929688,86.02999877929688,86.0199966430664,86.0199966430664,-0.011626335432279866,360
2015-03-06,86.04000091552734,86.9000015258789,86.04000091552734,86.9000015258789,0.999535798698914,15001
2015-03-09,86.30000305175781,86.30000305175781,86.30000305175781,86.30000305175781,0.0,473
2015-03-10,88.91000366210938,88.91000366210938,88.91000366210938,88.91000366210938,0.0,30
2015-03-11,86.66000366210938,86.66000366210938,86.6500015258789,86.6500015258789,-0.011541813763904507,109
2015-03-12,86.66000366210938,86.66000366210938,86.66000366210938,86.66000366210938,0.0,37
2015-03-13,88.0,88.0,86.51000213623047,86.75,-1.4204545454545414,316
2015-03-16,86.76000213623047,87.98999786376953,86.75,86.75,-0.011528510816272153,545
2015-03-17,86.76000213623047,88.52999877929688,86.44999694824219,86.44999694824219,-0.3573134858866345,1148
2015-03-18,86.44999694824219,86.44999694824219,86.44999694824219,86.44999694824219,0.0,392
2015-03-19,86.44999694824219,86.44999694824219,86.44999694824219,86.44999694824219,0.0,0
2015-03-20,86.44999694824219,86.5,86.44999694824219,86.5,0.05784043206820133,279
2015-03-23,87.0,87.0,86.69999694824219,87.0,0.0,599
2015-03-24,88.4800033569336,88.4800033569336,87.0999984741211,87.0999984741211,-1.5596799620875679,6
2015-03-25,87.0999984741211,87.0999984741211,87.0999984741211,87.0999984741211,0.0,0
2015-03-26,87.5,87.94999694824219,87.5,87.94999694824219,0.5142822265624902,243
2015-03-27,87.94999694824219,87.94999694824219,87.94999694824219,87.94999694824219,0.0,0
2015-03-30,87.11000061035156,87.94000244140625,87.11000061035156,87.5,0.4477090884121626,330
2015-03-31,87.11000061035156,87.11000061035156,86.5,86.5,-0.700264729741118,145
2015-04-01,86.55999755859375,86.5999984741211,86.5,86.5,-0.06931326280726902,90
2015-04-02,86.5,86.5,86.5,86.5,0.0,185
2015-04-06,86.75,86.75,86.75,86.75,0.0,299
2015-04-07,87.04000091552734,87.04000091552734,87.0,87.0,-0.04595693371621801,97
2015-04-08,87.87000274658203,87.87000274658203,87.87000274658203,87.87000274658203,0.0,12
2015-04-09,86.76000213623047,86.76000213623047,86.76000213623047,86.76000213623047,0.0,72
2015-04-10,87.69000244140625,87.69000244140625,86.76000213623047,86.76000213623047,-1.060554543600567,246
2015-04-13,86.80999755859375,87.0,86.80000305175781,87.0,0.2188716124292167,343
2015-04-14,87.5,87.5,86.5,86.5,-1.1428571428571455,976
2015-04-15,86.5,86.5,86.5,86.5,0.0,0
2015-04-16,86.5,86.5,86.5,86.5,0.0,0
2015-04-17,87.5,87.77999877929688,86.80999755859375,87.61000061035156,0.12571498325892883,764
2015-04-20,86.80000305175781,87.5999984741211,86.51000213623047,86.54000091552734,-0.2995416210704871,954
2015-04-22,86.54000091552734,86.54000091552734,86.54000091552734,86.54000091552734,0.0,0
2015-04-23,86.55000305175781,87.0,86.55000305175781,87.0,0.5199271315716514,2798
2015-04-24,86.79000091552734,86.80000305175781,86.51000213623047,86.51000213623047,-0.3226164032068546,1043
2015-04-27,86.51000213623047,86.51000213623047,86.51000213623047,86.51000213623047,0.0,0
2015-04-28,87.0,87.69999694824219,86.5999984741211,87.5999984741211,0.6896534185300007,1036
2015-04-29,87.88999938964844,87.88999938964844,87.88999938964844,87.88999938964844,0.0,15
2015-04-30,86.5999984741211,86.5999984741211,86.51000213623047,86.51000213623047,-0.10392187006506015,400
2015-05-04,87.0,87.0,87.0,87.0,0.0,993
2015-05-05,87.37000274658203,87.37000274658203,86.88999938964844,87.0,-0.4234894528448496,312
2015-05-06,87.0,87.0,87.0,87.0,0.0,0
2015-05-07,86.01000213623047,86.01000213623047,85.5199966430664,85.5199966430664,-0.5697075700427767,143
2015-05-08,85.5199966430664,85.5199966430664,85.5199966430664,85.5199966430664,0.0,0
2015-05-11,85.80999755859375,85.80999755859375,85.68000030517578,85.68000030517578,-0.15149429800321856,100
2015-05-12,85.62999725341797,86.88999938964844,85.62999725341797,86.88999938964844,1.4714494647261933,158
2015-05-13,86.51000213623047,86.70999908447266,85.6500015258789,86.70999908447266,0.23118361265006548,1274
2015-05-14,86.5,86.5,86.48999786376953,86.48999786376953,-0.011563163272221288,112
2015-05-15,86.48999786376953,86.5,85.0999984741211,86.0,-0.5665370284102966,5922
2015-05-18,86.0,86.77999877929688,86.0,86.0,0.0,256
2015-05-19,86.5,86.5,85.33999633789062,85.9000015258789,-0.6936398544752476,858
2015-05-20,86.0,86.0,86.0,86.0,0.0,250
2015-05-21,86.5,86.9000015258789,86.4000015258789,86.9000015258789,0.46242950968660157,408
2015-05-22,86.9000015258789,86.9000015258789,86.9000015258789,86.9000015258789,0.0,0
2015-05-25,86.9000015258789,86.9000015258789,86.9000015258789,86.9000015258789,0.0,352
2015-05-26,86.4000015258789,86.4000015258789,86.0,86.0,-0.4629647208502563,100
2015-05-27,86.95999908447266,86.97000122070312,86.5,86.97000122070312,0.011501996706275719,184
