Date,Open,High,Low,Close,Variation,Volume
2014-08-06,63.19969940185547,63.19969940185547,62.41339874267578,63.0005989074707,-0.31503392621978765,2453
2014-08-07,62.70199966430664,63.19969940185547,62.70199966430664,63.149898529052734,0.7143294745686646,921
2014-08-08,63.0005989074707,63.0005989074707,62.65230178833008,62.930999755859375,-0.11047379361194265,2062
2014-08-11,62.85129928588867,62.95090103149414,61.91579818725586,62.901100158691406,0.07923602752619718,3499
2014-08-12,62.70199966430664,62.70199966430664,62.20439910888672,62.50299835205078,-0.31737634097999123,3850
2014-08-13,62.50299835205078,62.80160140991211,62.00529861450195,62.25419998168945,-0.398058296275583,4132
2014-08-14,62.065101623535156,62.901100158691406,62.065101623535156,62.20439910888672,0.22443769801021585,3562
2014-08-15,62.50299835205078,62.901100158691406,62.38359832763672,62.70199966430664,0.3183868254367228,4175
2014-08-18,62.70199966430664,63.0005989074707,62.57270050048828,62.85129928588867,0.23810982485621413,2846
2014-08-19,62.88119888305664,63.189701080322266,62.71200180053711,62.80160140991211,-0.126583898778021,5949
2014-08-20,62.811500549316406,63.69729995727539,62.811500549316406,63.687400817871094,1.3944902778862511,4643
2014-08-21,63.687400817871094,63.69729995727539,63.19969940185547,63.69729995727539,0.01554332454640761,941
2014-08-22,63.49829864501953,63.69729995727539,63.3489990234375,63.49829864501953,0.0,2032
2014-08-25,63.597801208496094,63.597801208496094,63.3588981628418,63.38880157470703,-0.32862713775887453,1945
2014-08-26,63.69729995727539,63.79679870605469,63.49829864501953,63.79679870605469,0.15620559873972262,3434
2014-08-27,63.79679870605469,63.79679870605469,63.48830032348633,63.79679870605469,0.0,1718
2014-08-28,63.69729995727539,63.99589920043945,63.57789993286133,63.99589920043945,0.46877849353794687,1705
2014-08-29,64.00579833984375,64.28450012207031,63.707298278808594,64.28450012207031,0.43543208499139396,1316
2014-09-01,64.28450012207031,64.28450012207031,62.20439910888672,62.61249923706055,-2.6009393894870336,4526
2014-09-02,62.71200180053711,63.189701080322266,62.71200180053711,62.97079849243164,0.41267490187550937,1090
2014-09-03,62.97079849243164,63.95610046386719,62.61249923706055,62.64229965209961,-0.5216685323936487,3488
2014-09-04,62.63240051269531,63.69729995727539,62.512901306152344,62.70199966430664,0.11112323819877368,1624
2014-09-05,63.19969940185547,63.19969940185547,62.55270004272461,62.80160140991211,-0.6299048820027631,1812
2014-09-08,62.85129928588867,63.19969940185547,62.781700134277344,63.149898529052734,0.47508841751360276,760
2014-09-09,62.811500549316406,62.811500549316406,62.61249923706055,62.70199966430664,-0.17433254109856522,2243
2014-09-10,62.70199966430664,63.13999938964844,62.622398376464844,62.622398376464844,-0.1269517531625186,1338
2014-09-11,63.100101470947266,63.1797981262207,62.63240051269531,63.13999938964844,0.06322956345725661,1122
2014-09-12,62.80160140991211,63.100101470947266,62.71200180053711,63.0005989074707,0.3168669159560489,1569
2014-09-15,63.130001068115234,63.130001068115234,62.70199966430664,63.0005989074707,-0.20497728252041325,2382
2014-09-16,63.0005989074707,63.19969940185547,62.70199966430664,63.19969940185547,0.31602952644496085,2500
2014-09-17,63.100101470947266,63.69729995727539,62.77170181274414,63.69729995727539,0.9464303105805483,2237
2014-09-18,63.19969940185547,63.19969940185547,62.751800537109375,63.19969940185547,0.0,2090
2014-09-19,62.901100158691406,63.040401458740234,62.662200927734375,62.841400146484375,-0.09491091897664283,2890
2014-09-22,63.54800033569336,63.54800033569336,62.622398376464844,62.622398376464844,-1.4565398664615814,762
2014-09-23,62.63240051269531,62.63240051269531,62.35369873046875,62.35369873046875,-0.44498020185266274,1681
2014-09-24,62.373600006103516,63.0005989074707,62.313899993896484,63.0005989074707,1.0052312217121218,2506
2014-09-25,63.100101470947266,63.100101470947266,62.463199615478516,62.50299835205078,-0.9462791738479304,648
2014-09-26,62.532798767089844,63.48830032348633,62.50299835205078,62.662200927734375,0.2069348616979383,1376
2014-09-29,62.602500915527344,63.49829864501953,62.602500915527344,62.63240051269531,0.047761026685355645,1361
2014-09-30,62.74190139770508,63.47840118408203,62.61249923706055,62.82149887084961,0.12686493614528782,906
2014-10-01,62.403499603271484,62.811500549316406,62.224300384521484,62.692100524902344,0.4624755397784286,740
2014-10-02,62.403499603271484,62.622398376464844,62.224300384521484,62.622398376464844,0.35077964310494814,514
2014-10-03,62.32379913330078,62.622398376464844,61.95560073852539,62.622398376464844,0.47910950121221596,1872
2014-10-06,61.96549987792969,62.29399871826172,61.96549987792969,62.01530075073242,0.08036870984795552,1851
2014-10-07,62.403499603271484,62.403499603271484,62.20439910888672,62.30390167236328,-0.15960311767992952,1337
2014-10-08,62.12480163574219,62.30390167236328,61.97549819946289,62.10490036010742,-0.032034348779819144,1011
2014-10-09,62.403499603271484,62.80160140991211,62.30390167236328,62.71200180053711,0.49436682113490615,485
2014-10-10,62.71200180053711,63.040401458740234,62.20439910888672,63.040401458740234,0.5236631725576757,3929
2014-10-13,62.70199966430664,63.03049850463867,62.55270004272461,62.930999755859375,0.3652197581875516,1335
2014-10-14,62.95090103149414,62.95090103149414,62.21440124511719,62.70199966430664,-0.3953896816551894,1759
2014-10-15,62.901100158691406,62.95090103149414,62.50299835205078,62.50299835205078,-0.6329011823899222,989
2014-10-16,62.70199966430664,62.70199966430664,62.70199966430664,62.70199966430664,0.0,366
2014-10-17,62.55270004272461,62.901100158691406,62.313899993896484,62.901100158691406,0.5569705476003994,395
2014-10-20,62.8911018371582,62.8911018371582,60.81100082397461,61.7067985534668,-1.883101502590756,2808
2014-10-21,62.284000396728516,62.284000396728516,62.284000396728516,62.284000396728516,0.0,614
2014-10-22,62.00529861450195,62.10490036010742,61.82619857788086,61.82619857788086,-0.288846341559601,557
2014-10-23,61.85609817504883,61.85609817504883,60.96030044555664,61.20909881591797,-1.0459750585946948,931
2014-10-24,60.83089828491211,61.7067985534668,60.82099914550781,60.860801696777344,0.04915826119347155,713
2014-10-27,60.83089828491211,61.607200622558594,59.71620178222656,60.11429977416992,-1.1780173085491397,2016
2014-10-28,60.11429977416992,60.980201721191406,59.925201416015625,60.02479934692383,-0.1488837557491629,2972
2014-10-29,60.08449935913086,60.701499938964844,60.08449935913086,60.412899017333984,0.5465630265806931,718
2014-10-30,60.90060043334961,60.91059875488281,60.33330154418945,60.91059875488281,0.016417443279803656,1723
2014-10-31,61.20909881591797,61.696800231933594,60.91059875488281,61.010101318359375,-0.3251109743619418,1429
2014-11-03,61.39820098876953,61.39820098876953,59.726200103759766,60.014801025390625,-2.253160420175737,1500
2014-11-04,60.21390151977539,60.21390151977539,59.76599884033203,59.76599884033203,-0.7438526123344835,2047
2014-11-05,59.775901794433594,60.014801025390625,58.84040069580078,58.96979904174805,-1.3485413494181864,3798
2014-11-06,58.85029983520508,59.21860122680664,58.77069854736328,58.85029983520508,0.0,1904
2014-11-07,59.019500732421875,59.168800354003906,58.84040069580078,58.88019943237305,-0.23602588690199156,1275
2014-11-10,58.91999816894531,59.706298828125,58.870201110839844,58.870201110839844,-0.08451639452310422,1636
2014-11-11,59.019500732421875,59.019500732421875,57.93470001220703,58.02429962158203,-1.686224211471754,1675
2014-11-12,58.22330093383789,58.22330093383789,56.829898834228516,57.188201904296875,-1.7778089062955305,2805
2014-11-13,57.55649948120117,57.99440002441406,56.74039840698242,57.24800109863281,-0.5359922603860201,2145
2014-11-14,57.24800109863281,57.914798736572266,57.237998962402344,57.72570037841797,0.8344383570041636,716
2014-11-17,57.72570037841797,58.12379837036133,57.22809982299805,58.12379837036133,0.6896373527452315,3853
2014-11-18,57.25790023803711,57.94459915161133,57.06880187988281,57.06880187988281,-0.330257235015885,2235
2014-11-19,57.128501892089844,57.307701110839844,55.775001525878906,56.451698303222656,-1.184703898144579,1820
2014-11-21,56.282501220703125,57.02899932861328,55.7849006652832,55.7849006652832,-0.884112369968526,2284
2014-11-24,56.0536003112793,56.13330078125,55.247501373291016,55.53609848022461,-0.9232267475788758,2634
2014-11-25,55.44649887084961,55.63560104370117,54.89910125732422,55.63560104370117,0.34105340590040445,2799
2014-11-26,56.13330078125,56.13330078125,55.247501373291016,55.934200286865234,-0.35469229782274514,998
2014-11-27,56.13330078125,58.08399963378906,55.63560104370117,56.372100830078125,0.425416010647095,2954
2014-11-28,56.332298278808594,56.700599670410156,55.934200286865234,56.53139877319336,0.3534393242742295,799
2014-12-01,55.088199615478516,55.625701904296875,53.76449966430664,54.341800689697266,-1.354916172594478,238891
2014-12-02,54.341800689697266,55.73509979248047,54.341800689697266,54.411399841308594,0.12807663847718143,119178
2014-12-03,53.91379928588867,54.739898681640625,52.819000244140625,54.00339889526367,0.1661904940141179,3731
2014-12-04,54.341800689697266,54.720001220703125,54.341800689697266,54.54079818725586,0.3661959946725135,2511
2014-12-05,54.341800689697266,55.00859832763672,53.595298767089844,54.192501068115234,-0.2747417635910909,1608
2014-12-08,54.192501068115234,54.45119857788086,54.192501068115234,54.26210021972656,0.12842948791724762,1865
2014-12-09,54.739898681640625,55.51620101928711,54.341800689697266,55.51620101928711,1.418165463113752,1562
2014-12-10,54.739898681640625,55.42660140991211,54.252201080322266,54.252201080322266,-0.8909362513707553,2033
2014-12-11,54.54079818725586,54.54079818725586,54.252201080322266,54.35169982910156,-0.34670992071854645,1158
2014-12-12,54.44129943847656,54.44129943847656,54.252201080322266,54.252201080322266,-0.34734357942355354,916
2014-12-15,54.301998138427734,54.739898681640625,54.252201080322266,54.739898681640625,0.8064169979465241,917
2014-12-16,54.3218994140625,54.341800689697266,53.744598388671875,54.2421989440918,-0.1467188570914879,2025
2014-12-17,53.744598388671875,54.192501068115234,53.15739822387695,53.694801330566406,-0.09265500087161094,2863
2014-12-18,53.694801330566406,54.182498931884766,53.346500396728516,53.64509963989258,-0.0925633198041731,839
2014-12-19,53.70479965209961,54.2421989440918,52.85879898071289,53.346500396728516,-0.6671643087622692,1628
2014-12-22,53.256900787353516,54.1427001953125,53.24700164794922,54.1427001953125,1.6632575213038514,1204
2014-12-23,53.346500396728516,54.1328010559082,52.94839859008789,53.256900787353516,-0.16795780174644337,5306
2014-12-26,53.256900787353516,53.744598388671875,53.256900787353516,53.54560089111328,0.5420895686598426,1077
2014-12-29,53.276798248291016,53.54560089111328,51.25640106201172,52.54029846191406,-1.3824024915021549,2628
2014-12-30,53.54560089111328,54.2421989440918,52.759300231933594,54.192501068115234,1.2081294564560974,762
2015-01-02,54.341800689697266,54.341800689697266,54.1427001953125,54.1427001953125,-0.3663855298459251,135
2015-01-05,53.39630126953125,53.39630126953125,52.30149841308594,53.24700164794922,-0.27960667318210897,519
2015-01-06,53.24700164794922,54.11289978027344,51.27629852294922,51.66450119018555,-2.971999190164021,5353
2015-01-07,52.73939895629883,52.73939895629883,51.26639938354492,52.18199920654297,-1.05689439164397,3314
2015-01-08,51.26639938354492,51.75410079956055,50.36069869995117,51.75410079956055,0.951308111901783,1707
2015-01-09,51.43560028076172,51.74409866333008,51.08720016479492,51.74409866333008,0.5997759934450508,432
2015-01-12,51.74409866333008,51.75410079956055,50.55970001220703,51.75410079956055,0.019330003785644756,2875
2015-01-13,51.445499420166016,51.75410079956055,51.445499420166016,51.65449905395508,0.40625445596731424,1903
2015-01-14,51.75410079956055,51.75410079956055,51.32609939575195,51.32609939575195,-0.8269903199868311,1231
2015-01-15,51.63460159301758,51.75410079956055,50.7588005065918,51.75410079956055,0.2314324171315496,3240
2015-01-16,51.74409866333008,52.749298095703125,51.74409866333008,52.749298095703125,1.942635891511646,925
2015-01-19,51.77399826049805,53.44599914550781,51.77399826049805,53.44599914550781,3.229421990160364,2166
2015-01-20,53.29669952392578,53.44599914550781,52.24169921875,52.749298095703125,-1.0270831648344747,6993
2015-01-21,52.73939895629883,53.44599914550781,52.5004997253418,53.44599914550781,1.3397956806342926,2146
2015-01-22,52.94839859008789,53.67490005493164,52.381099700927734,52.4109001159668,-1.0151364128729523,2104
2015-01-23,53.04790115356445,53.14739990234375,52.450801849365234,52.510501861572266,-1.0130453426168695,2212
2015-01-26,53.14739990234375,53.23699951171875,52.26169967651367,52.4109001159668,-1.3857682365087332,3038
2015-01-27,53.23699951171875,53.23699951171875,50.957801818847656,51.35599899291992,-3.5332579522720398,4044
2015-01-28,53.23699951171875,53.23699951171875,51.75410079956055,52.55030059814453,-1.2898903391861172,1112
2015-01-29,51.77399826049805,53.744598388671875,51.77399826049805,53.24700164794922,2.8450640030538876,1388
2015-01-30,52.470699310302734,53.73469924926758,52.062599182128906,52.25170135498047,-0.41737190127226764,6599
2015-02-02,51.385799407958984,52.03269958496094,51.385799407958984,51.983001708984375,1.1621932672178925,847
2015-02-03,51.99290084838867,53.635101318359375,51.763999938964844,53.04790115356445,2.029123761053775,2689
2015-02-04,53.217098236083984,53.217098236083984,52.25170135498047,52.30149841308594,-1.7204993382694878,862
2015-02-05,52.30149841308594,52.998199462890625,52.002899169921875,52.83890151977539,1.0275099624201145,1915
2015-02-06,52.998199462890625,52.998199462890625,51.26639938354492,51.564998626708984,-2.704244390764954,5470
2015-02-09,52.1422004699707,52.25170135498047,51.604801177978516,52.152198791503906,0.019175104700397405,4244
2015-02-10,52.24169921875,52.5004997253418,51.515201568603516,52.5004997253418,0.495390675383911,462
2015-02-11,52.440799713134766,52.450801849365234,50.7588005065918,51.74409866333008,-1.3285477216515185,4598
2015-02-12,51.70429992675781,52.25170135498047,51.64459991455078,51.64459991455078,-0.11546430817475084,4846
2015-02-13,51.64459991455078,52.3213996887207,51.067298889160156,51.75410079956055,0.21202775351332193,6340
2015-02-18,51.05739974975586,51.75410079956055,51.047401428222656,51.75410079956055,1.3645447148099565,894
2015-02-19,51.166900634765625,52.002899169921875,51.137001037597656,51.70429992675781,1.0502869732685216,1978
2015-02-20,51.69430160522461,52.25170135498047,51.36589813232422,52.25170135498047,1.078261495846422,2098
2015-02-23,52.2318000793457,52.24169921875,51.25640106201172,51.42559814453125,-1.5435078507532674,1964
2015-02-24,51.27629852294922,52.2318000793457,51.27629852294922,52.2318000793457,1.8634370731125172,2330
2015-02-25,52.2218017578125,52.2218017578125,51.46540069580078,51.65449905395508,-1.0863330730877196,1917
2015-02-26,51.535099029541016,52.2218017578125,51.52519989013672,52.2218017578125,1.3324952143350943,4001
2015-02-27,51.564998626708984,52.2218017578125,51.564998626708984,52.152198791503906,1.1387572586703643,4783
2015-03-02,51.74409866333008,51.74409866333008,51.166900634765625,51.23649978637695,-0.9809792615304569,2355
2015-03-03,51.70429992675781,51.70429992675781,50.96780014038086,51.21659851074219,-0.9432511738994287,2783
2015-03-04,51.21659851074219,51.35599899291992,50.987701416015625,51.047401428222656,-0.330355953810646,705
2015-03-05,51.25640106201172,51.73419952392578,50.987701416015625,51.73419952392578,0.9321732544897321,727
2015-03-06,51.35599899291992,51.72420120239258,51.05739974975586,51.61470031738281,0.5037411977879325,996
2015-03-09,51.55500030517578,51.65449905395508,51.05739974975586,51.545101165771484,-0.01920112374299565,1126
2015-03-10,51.077301025390625,51.64459991455078,50.957801818847656,50.957801818847656,-0.23395755872763768,2713
2015-03-11,50.957801818847656,50.96780014038086,50.38059997558594,50.768699645996094,-0.37109562442235733,2575
2015-03-12,51.047401428222656,51.047401428222656,50.519901275634766,50.519901275634766,-1.03335358476494,220
2015-03-13,50.549800872802734,50.74879837036133,49.85309982299805,50.410400390625,-0.27576860792885016,3973
2015-03-16,50.390499114990234,50.55970001220703,50.111900329589844,50.111900329589844,-0.5528795909812922,2663
2015-03-17,50.539798736572266,50.7588005065918,50.261199951171875,50.7588005065918,0.43332537029090457,649
2015-03-18,50.55970001220703,51.05739974975586,50.261199951171875,50.261199951171875,-0.5903912819164026,2076
2015-03-19,51.05739974975586,51.05739974975586,47.802799224853516,50.12179946899414,-1.8324479612109368,3786
2015-03-20,50.24129867553711,50.25120162963867,48.7682991027832,49.30569839477539,-1.8622135681720997,4197
2015-03-23,49.30569839477539,50.24129867553711,49.27579879760742,49.862998962402344,1.130296468300318,1086
2015-03-24,49.66400146484375,49.862998962402344,49.335601806640625,49.862998962402344,0.40068760407769854,1449
2015-03-25,49.76350021362305,50.261199951171875,49.71379852294922,50.261199951171875,1.000130086132045,1525
2015-03-26,49.82320022583008,50.231300354003906,49.59429931640625,49.67399978637695,-0.299459767290855,1774
2015-03-27,49.77349853515625,50.261199951171875,49.644100189208984,50.161598205566406,0.7797315475745137,389
2015-03-30,49.76350021362305,50.24129867553711,49.66400146484375,50.161598205566406,0.7999798853264295,1389
2015-03-31,50.25120162963867,50.7588005065918,49.89289855957031,50.261199951171875,0.01989668149011692,2711
2015-04-01,50.27109909057617,50.3109016418457,48.37009811401367,50.3109016418457,0.07917581272256502,4697
2015-04-02,50.320899963378906,51.246498107910156,49.90290069580078,50.3307991027832,0.019672023774419678,1807
2015-04-06,50.7588005065918,51.047401428222656,50.55970001220703,50.7588005065918,0.0,1491
2015-04-07,50.957801818847656,51.10710144042969,50.36069869995117,51.10710144042969,0.2929867777907269,866
2015-04-08,51.097198486328125,51.10710144042969,50.7588005065918,51.037498474121094,-0.11683617492846965,1629
2015-04-09,50.957801818847656,51.75410079956055,50.82849884033203,51.75410079956055,1.5626635221505314,2881
2015-04-10,50.917999267578125,51.74409866333008,50.569698333740234,50.569698333740234,-0.6840428509524488,1974
2015-04-13,50.7588005065918,51.55500030517578,50.4203987121582,51.55500030517578,1.568594589780714,2025
2015-04-14,51.50519943237305,51.50519943237305,50.7588005065918,51.007598876953125,-0.9661171316757589,2513
2015-04-15,51.545101165771484,51.65449905395508,51.17679977416992,51.64459991455078,0.19303240565831103,2854
2015-04-16,51.64459991455078,52.132301330566406,51.64459991455078,51.75410079956055,0.21202775351332193,3266
2015-04-17,51.75410079956055,51.75410079956055,51.475399017333984,51.75410079956055,0.0,2731
2015-04-20,51.75410079956055,51.75410079956055,51.49530029296875,51.75410079956055,0.0,1769
2015-04-22,51.90340042114258,52.0526008605957,51.853599548339844,51.983001708984375,0.1533643021380371,1261
2015-04-23,51.983001708984375,53.53559875488281,51.95309829711914,52.3114013671875,0.6317443152698221,3269
2015-04-24,52.37110137939453,53.24700164794922,52.072601318359375,53.24700164794922,1.6724877756710832,1742
2015-04-27,53.13750076293945,53.51570129394531,53.04790115356445,53.29669952392578,0.299597758081549,3911
2015-04-28,53.44599914550781,53.724700927734375,53.24700164794922,53.24700164794922,-0.37233375882228525,1978
2015-04-29,53.575401306152344,53.575401306152344,53.24700164794922,53.56549835205078,-0.01848414358106565,3579
2015-04-30,53.575401306152344,54.2322998046875,52.749298095703125,54.1427001953125,1.058879402355517,5190
